a,b,n_full,n_margin,effect_full,effect_margin,delta,abs_delta,sign_flip
01-ai__Yi-34B,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,-0.10462471569370735,-0.13657056145675264,-0.031945845763045294,0.031945845763045294,False
01-ai__Yi-34B,mistralai__Mixtral-8x7B-v0.1,1319,659,-0.06974981046247157,-0.12139605462822459,-0.051646244165753016,0.051646244165753016,False
01-ai__Yi-34B,tiiuae__falcon-40b,1319,659,0.2918877937831691,0.4006069802731411,0.10871918648997203,0.10871918648997203,False
01-ai__Yi-34B,tiiuae__falcon-7b,1319,659,0.46019711902956784,0.6191198786039454,0.15892275957437751,0.15892275957437751,False
01-ai__Yi-6B,HuggingFaceH4__zephyr-7b-beta,1319,659,-0.14404852160727824,-0.2078907435508346,-0.06384222194355635,0.06384222194355635,False
01-ai__Yi-6B,Qwen__Qwen1.5-14B-Chat,1319,659,-0.17968157695223655,-0.23672230652503792,-0.057040729572801374,0.057040729572801374,False
01-ai__Yi-6B,Qwen__Qwen1.5-72B-Chat,1319,659,-0.07733131159969674,-0.08042488619119878,-0.0030935745915020435,0.0030935745915020435,False
01-ai__Yi-6B,Qwen__Qwen1.5-7B-Chat,1319,659,-0.00530705079605762,-0.030349013657056147,-0.025041962860998527,0.025041962860998527,False
01-ai__Yi-6B,deepseek-ai__deepseek-llm-67b-base,1319,659,-0.4404852160727824,-0.637329286798179,-0.1968440707253966,0.1968440707253966,False
01-ai__Yi-6B,google__gemma-2b,1319,659,-0.04245640636846096,-0.051593323216995446,-0.009136916848534488,0.009136916848534488,False
01-ai__Yi-6B,google__gemma-7b,1319,659,-0.40106141015921154,-0.5811836115326252,-0.18012220137341367,0.18012220137341367,False
01-ai__Yi-6B,meta-llama__Llama-2-13b-chat-hf,1319,659,-0.02577710386656558,-0.018209408194233688,0.007567695672331891,0.007567695672331891,False
01-ai__Yi-6B,meta-llama__Llama-2-13b-hf,1319,659,-0.10159211523881728,-0.15326251896813353,-0.05167040372931625,0.05167040372931625,False
01-ai__Yi-6B,meta-llama__Llama-2-70b-chat-hf,1319,659,-0.14025777103866566,-0.19271623672230653,-0.052458465683640876,0.052458465683640876,False
01-ai__Yi-6B,meta-llama__Llama-2-70b-hf,1319,659,-0.4139499620924943,-0.5842185128983308,-0.17026855080583653,0.17026855080583653,False
01-ai__Yi-6B,meta-llama__Llama-2-7b-chat-hf,1319,659,0.05307050796057619,0.08042488619119878,0.02735437823062259,0.02735437823062259,False
01-ai__Yi-6B,meta-llama__Llama-2-7b-hf,1319,659,-0.01819560272934041,-0.007587253414264037,0.010608349315076373,0.010608349315076373,False
01-ai__Yi-6B,meta-llama__Meta-Llama-3-70B,1319,659,-0.6421531463229719,-0.7814871016691958,-0.13933395534622384,0.13933395534622384,False
01-ai__Yi-6B,meta-llama__Meta-Llama-3-70B-Instruct,1319,659,-0.7278241091736164,-0.8042488619119879,-0.07642475273837146,0.07642475273837146,False
01-ai__Yi-6B,meta-llama__Meta-Llama-3-8B,1319,659,-0.3252463987869598,-0.49013657056145676,-0.16489017177449694,0.16489017177449694,False
01-ai__Yi-6B,meta-llama__Meta-Llama-3-8B-Instruct,1319,659,-0.5602729340409401,-0.7374810318664643,-0.17720809782552416,0.17720809782552416,False
01-ai__Yi-6B,microsoft__Phi-3-mini-4k-instruct,1319,659,-0.6186504927975739,-0.7845220030349014,-0.1658715102373275,0.1658715102373275,False
01-ai__Yi-6B,mistralai__Mistral-7B-Instruct-v0.1,1319,659,-0.01592115238817286,-0.028831562974203338,-0.012910410586030478,0.012910410586030478,False
01-ai__Yi-6B,mistralai__Mistral-7B-Instruct-v0.2,1319,659,-0.27369219105382864,-0.4218512898330804,-0.14815909877925176,0.14815909877925176,False
01-ai__Yi-6B,mistralai__Mistral-7B-v0.1,1319,659,-0.2441243366186505,-0.37177541729893776,-0.12765108068028727,0.12765108068028727,False
01-ai__Yi-6B,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,-0.4844579226686884,-0.6570561456752656,-0.17259822300657718,0.17259822300657718,False
01-ai__Yi-6B,mistralai__Mixtral-8x7B-v0.1,1319,659,-0.4495830174374526,-0.6418816388467374,-0.19229862140928483,0.19229862140928483,False
01-ai__Yi-6B,tiiuae__falcon-40b,1319,659,-0.08794541319181198,-0.11987860394537178,-0.0319331907535598,0.0319331907535598,False
01-ai__Yi-6B,tiiuae__falcon-7b,1319,659,0.0803639120545868,0.09863429438543247,0.018270382330845672,0.018270382330845672,False
HuggingFaceH4__zephyr-7b-beta,Qwen__Qwen1.5-14B-Chat,1319,659,-0.0356330553449583,-0.028831562974203338,0.006801492370754964,0.006801492370754964,False
HuggingFaceH4__zephyr-7b-beta,Qwen__Qwen1.5-72B-Chat,1319,659,0.0667172100075815,0.1274658573596358,0.060748647352054305,0.060748647352054305,False
HuggingFaceH4__zephyr-7b-beta,Qwen__Qwen1.5-7B-Chat,1319,659,0.13874147081122062,0.17754172989377845,0.038800259082557825,0.038800259082557825,False
HuggingFaceH4__zephyr-7b-beta,deepseek-ai__deepseek-llm-67b-base,1319,659,-0.2964366944655042,-0.4294385432473445,-0.1330018487818403,0.1330018487818403,False
HuggingFaceH4__zephyr-7b-beta,google__gemma-2b,1319,659,0.10159211523881728,0.15629742033383914,0.05470530509502186,0.05470530509502186,False
HuggingFaceH4__zephyr-7b-beta,google__gemma-7b,1319,659,-0.25701288855193327,-0.37329286798179057,-0.1162799794298573,0.1162799794298573,False
HuggingFaceH4__zephyr-7b-beta,meta-llama__Llama-2-13b-chat-hf,1319,659,0.11827141774071266,0.18968133535660092,0.07140991761588826,0.07140991761588826,False
HuggingFaceH4__zephyr-7b-beta,meta-llama__Llama-2-13b-hf,1319,659,0.04245640636846096,0.054628224582701064,0.012171818214240106,0.012171818214240106,False
HuggingFaceH4__zephyr-7b-beta,meta-llama__Llama-2-70b-chat-hf,1319,659,0.0037907505686125853,0.015174506828528073,0.011383756259915489,0.011383756259915489,False
HuggingFaceH4__zephyr-7b-beta,meta-llama__Llama-2-70b-hf,1319,659,-0.2699014404852161,-0.37632776934749623,-0.10642632886228015,0.10642632886228015,False
HuggingFaceH4__zephyr-7b-beta,meta-llama__Llama-2-7b-chat-hf,1319,659,0.19711902956785443,0.2883156297420334,0.09119660017417897,0.09119660017417897,False
HuggingFaceH4__zephyr-7b-beta,meta-llama__Llama-2-7b-hf,1319,659,0.12585291887793784,0.20030349013657056,0.07445057125863272,0.07445057125863272,False
HuggingFaceH4__zephyr-7b-beta,meta-llama__Meta-Llama-3-70B,1319,659,-0.4981046247156937,-0.5735963581183612,-0.07549173340266746,0.07549173340266746,False
HuggingFaceH4__zephyr-7b-beta,meta-llama__Meta-Llama-3-70B-Instruct,1319,659,-0.5837755875663382,-0.5963581183611533,-0.012582530794815083,0.012582530794815083,False
HuggingFaceH4__zephyr-7b-beta,meta-llama__Meta-Llama-3-8B,1319,659,-0.18119787717968158,-0.2822458270106222,-0.10104794983094059,0.10104794983094059,False
HuggingFaceH4__zephyr-7b-beta,meta-llama__Meta-Llama-3-8B-Instruct,1319,659,-0.4162244124336619,-0.5295902883156297,-0.11336587588196784,0.11336587588196784,False
HuggingFaceH4__zephyr-7b-beta,microsoft__Phi-3-mini-4k-instruct,1319,659,-0.4746019711902957,-0.5766312594840668,-0.10202928829377111,0.10202928829377111,False
HuggingFaceH4__zephyr-7b-beta,mistralai__Mistral-7B-Instruct-v0.1,1319,659,0.1281273692191054,0.17905918057663125,0.050931811357525864,0.050931811357525864,False
HuggingFaceH4__zephyr-7b-beta,mistralai__Mistral-7B-Instruct-v0.2,1319,659,-0.12964366944655042,-0.21396054628224584,-0.08431687683569541,0.08431687683569541,False
HuggingFaceH4__zephyr-7b-beta,mistralai__Mistral-7B-v0.1,1319,659,-0.10007581501137225,-0.1638846737481032,-0.06380885873673095,0.06380885873673095,False
HuggingFaceH4__zephyr-7b-beta,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,-0.34040940106141016,-0.44916540212443096,-0.1087560010630208,0.1087560010630208,False
HuggingFaceH4__zephyr-7b-beta,mistralai__Mixtral-8x7B-v0.1,1319,659,-0.3055344958301744,-0.4339908952959029,-0.1284563994657285,0.1284563994657285,False
HuggingFaceH4__zephyr-7b-beta,tiiuae__falcon-40b,1319,659,0.056103108415466264,0.08801213960546282,0.03190903118999656,0.03190903118999656,False
HuggingFaceH4__zephyr-7b-beta,tiiuae__falcon-7b,1319,659,0.22441243366186506,0.30652503793626706,0.082112604274402,0.082112604274402,False
Qwen__Qwen1.5-14B-Chat,Qwen__Qwen1.5-72B-Chat,1319,659,0.1023502653525398,0.15629742033383914,0.053947154981299345,0.053947154981299345,False
Qwen__Qwen1.5-14B-Chat,Qwen__Qwen1.5-7B-Chat,1319,659,0.17437452615617893,0.20637329286798178,0.03199876671180285,0.03199876671180285,False
Qwen__Qwen1.5-14B-Chat,deepseek-ai__deepseek-llm-67b-base,1319,659,-0.2608036391205459,-0.4006069802731411,-0.13980334115259524,0.13980334115259524,False
Qwen__Qwen1.5-14B-Chat,google__gemma-2b,1319,659,0.1372251705837756,0.18512898330804248,0.047903812724266887,0.047903812724266887,False
Qwen__Qwen1.5-14B-Chat,google__gemma-7b,1319,659,-0.221379833206975,-0.34446130500758726,-0.12308147180061227,0.12308147180061227,False
Qwen__Qwen1.5-14B-Chat,meta-llama__Llama-2-13b-chat-hf,1319,659,0.15390447308567096,0.21851289833080426,0.0646084252451333,0.0646084252451333,False
Qwen__Qwen1.5-14B-Chat,meta-llama__Llama-2-13b-hf,1319,659,0.07808946171341925,0.0834597875569044,0.005370325843485152,0.005370325843485152,False
Qwen__Qwen1.5-14B-Chat,meta-llama__Llama-2-70b-chat-hf,1319,659,0.039423805913570885,0.04400606980273141,0.004582263889160526,0.004582263889160526,False
Qwen__Qwen1.5-14B-Chat,meta-llama__Llama-2-70b-hf,1319,659,-0.23426838514025777,-0.34749620637329287,-0.1132278212330351,0.1132278212330351,False
Qwen__Qwen1.5-14B-Chat,meta-llama__Llama-2-7b-chat-hf,1319,659,0.23275208491281274,0.3171471927162367,0.08439510780342396,0.08439510780342396,False
Qwen__Qwen1.5-14B-Chat,meta-llama__Llama-2-7b-hf,1319,659,0.16148597422289612,0.2291350531107739,0.06764907888787777,0.06764907888787777,False
Qwen__Qwen1.5-14B-Chat,meta-llama__Meta-Llama-3-70B,1319,659,-0.4624715693707354,-0.5447647951441578,-0.08229322577342235,0.08229322577342235,False
Qwen__Qwen1.5-14B-Chat,meta-llama__Meta-Llama-3-70B-Instruct,1319,659,-0.5481425322213799,-0.56752655538695,-0.019384023165570086,0.019384023165570086,False
Qwen__Qwen1.5-14B-Chat,meta-llama__Meta-Llama-3-8B,1319,659,-0.14556482183472327,-0.2534142640364188,-0.10784944220169554,0.10784944220169554,False
Qwen__Qwen1.5-14B-Chat,meta-llama__Meta-Llama-3-8B-Instruct,1319,659,-0.38059135708870356,-0.5007587253414264,-0.12016736825272284,0.12016736825272284,False
Qwen__Qwen1.5-14B-Chat,microsoft__Phi-3-mini-4k-instruct,1319,659,-0.43896891584533737,-0.5477996965098634,-0.108830780664526,0.108830780664526,False
Qwen__Qwen1.5-14B-Chat,mistralai__Mistral-7B-Instruct-v0.1,1319,659,0.16376042456406367,0.2078907435508346,0.04413031898677092,0.04413031898677092,False
Qwen__Qwen1.5-14B-Chat,mistralai__Mistral-7B-Instruct-v0.2,1319,659,-0.09401061410159212,-0.18512898330804248,-0.09111836920645036,0.09111836920645036,False
Qwen__Qwen1.5-14B-Chat,mistralai__Mistral-7B-v0.1,1319,659,-0.06444275966641395,-0.13505311077389984,-0.07061035110748588,0.07061035110748588,False
Qwen__Qwen1.5-14B-Chat,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,-0.30477634571645185,-0.4203338391502276,-0.11555749343377575,0.11555749343377575,False
Qwen__Qwen1.5-14B-Chat,mistralai__Mixtral-8x7B-v0.1,1319,659,-0.2699014404852161,-0.40515933232169954,-0.13525789183648346,0.13525789183648346,False
Qwen__Qwen1.5-14B-Chat,tiiuae__falcon-40b,1319,659,0.09173616376042457,0.11684370257966616,0.02510753881924159,0.02510753881924159,False
Qwen__Qwen1.5-14B-Chat,tiiuae__falcon-7b,1319,659,0.26004548900682334,0.3353566009104704,0.07531111190364709,0.07531111190364709,False
Qwen__Qwen1.5-72B-Chat,Qwen__Qwen1.5-7B-Chat,1319,659,0.07202426080363912,0.05007587253414264,-0.02194838826949648,0.02194838826949648,False
Qwen__Qwen1.5-72B-Chat,deepseek-ai__deepseek-llm-67b-base,1319,659,-0.36315390447308565,-0.5569044006069803,-0.19375049613389467,0.19375049613389467,False
Qwen__Qwen1.5-72B-Chat,google__gemma-2b,1319,659,0.034874905231235785,0.028831562974203338,-0.006043342257032448,0.006043342257032448,False
Qwen__Qwen1.5-72B-Chat,google__gemma-7b,1319,659,-0.3237300985595148,-0.5007587253414264,-0.1770286267819116,0.1770286267819116,False
Qwen__Qwen1.5-72B-Chat,meta-llama__Llama-2-13b-chat-hf,1319,659,0.05155420773313116,0.0622154779969651,0.010661270263833941,0.010661270263833941,False
Qwen__Qwen1.5-72B-Chat,meta-llama__Llama-2-13b-hf,1319,659,-0.024260803639120546,-0.07283763277693475,-0.048576829137814206,0.048576829137814206,False
Qwen__Qwen1.5-72B-Chat,meta-llama__Llama-2-70b-chat-hf,1319,659,-0.06292645943896892,-0.11229135053110774,-0.04936489109213882,0.04936489109213882,False
Qwen__Qwen1.5-72B-Chat,meta-llama__Llama-2-70b-hf,1319,659,-0.3366186504927976,-0.503793626707132,-0.16717497621433441,0.16717497621433441,False
Qwen__Qwen1.5-72B-Chat,meta-llama__Llama-2-7b-chat-hf,1319,659,0.13040181956027294,0.16084977238239756,0.03044795282212462,0.03044795282212462,False
Qwen__Qwen1.5-72B-Chat,meta-llama__Llama-2-7b-hf,1319,659,0.05913570887035633,0.07283763277693475,0.013701923906578421,0.013701923906578421,False
Qwen__Qwen1.5-72B-Chat,meta-llama__Meta-Llama-3-70B,1319,659,-0.5648218347232752,-0.701062215477997,-0.13624038075472178,0.13624038075472178,False
Qwen__Qwen1.5-72B-Chat,meta-llama__Meta-Llama-3-70B-Instruct,1319,659,-0.6504927975739196,-0.723823975720789,-0.0733311781468694,0.0733311781468694,False
Qwen__Qwen1.5-72B-Chat,meta-llama__Meta-Llama-3-8B,1319,659,-0.24791508718726307,-0.40971168437025796,-0.16179659718299488,0.16179659718299488,False
Qwen__Qwen1.5-72B-Chat,meta-llama__Meta-Llama-3-8B-Instruct,1319,659,-0.4829416224412434,-0.6570561456752656,-0.1741145232340222,0.1741145232340222,False
Qwen__Qwen1.5-72B-Chat,microsoft__Phi-3-mini-4k-instruct,1319,659,-0.5413191811978771,-0.7040971168437026,-0.16277793564582543,0.16277793564582543,False
Qwen__Qwen1.5-72B-Chat,mistralai__Mistral-7B-Instruct-v0.1,1319,659,0.06141015921152388,0.051593323216995446,-0.009816835994528435,0.009816835994528435,False
Qwen__Qwen1.5-72B-Chat,mistralai__Mistral-7B-Instruct-v0.2,1319,659,-0.19636087945413191,-0.34142640364188165,-0.14506552418774973,0.14506552418774973,False
Qwen__Qwen1.5-72B-Chat,mistralai__Mistral-7B-v0.1,1319,659,-0.16679302501895377,-0.291350531107739,-0.12455750608878524,0.12455750608878524,False
Qwen__Qwen1.5-72B-Chat,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,-0.4071266110689917,-0.5766312594840668,-0.16950464841507512,0.16950464841507512,False
Qwen__Qwen1.5-72B-Chat,mistralai__Mixtral-8x7B-v0.1,1319,659,-0.37225170583775585,-0.5614567526555387,-0.18920504681778288,0.18920504681778288,False
Qwen__Qwen1.5-72B-Chat,tiiuae__falcon-40b,1319,659,-0.01061410159211524,-0.03945371775417299,-0.028839616162057748,0.028839616162057748,False
Qwen__Qwen1.5-72B-Chat,tiiuae__falcon-7b,1319,659,0.15769522365428354,0.17905918057663125,0.021363956922347715,0.021363956922347715,False
Qwen__Qwen1.5-7B-Chat,deepseek-ai__deepseek-llm-67b-base,1319,659,-0.4351781652767248,-0.6069802731411229,-0.1718021078643981,0.1718021078643981,False
Qwen__Qwen1.5-7B-Chat,google__gemma-2b,1319,659,-0.037149355572403335,-0.021244309559939303,0.015905046012464032,0.015905046012464032,False
Qwen__Qwen1.5-7B-Chat,google__gemma-7b,1319,659,-0.3957543593631539,-0.5508345978755691,-0.1550802385124152,0.1550802385124152,False
Qwen__Qwen1.5-7B-Chat,meta-llama__Llama-2-13b-chat-hf,1319,659,-0.02047005307050796,0.012139605462822459,0.03260965853333042,0.03260965853333042,True
Qwen__Qwen1.5-7B-Chat,meta-llama__Llama-2-13b-hf,1319,659,-0.09628506444275967,-0.12291350531107739,-0.026628440868317726,0.026628440868317726,False
Qwen__Qwen1.5-7B-Chat,meta-llama__Llama-2-70b-chat-hf,1319,659,-0.13495072024260804,-0.16236722306525037,-0.027416502822642325,0.027416502822642325,False
Qwen__Qwen1.5-7B-Chat,meta-llama__Llama-2-70b-hf,1319,659,-0.4086429112964367,-0.5538694992412747,-0.145226587944838,0.145226587944838,False
Qwen__Qwen1.5-7B-Chat,meta-llama__Llama-2-7b-chat-hf,1319,659,0.058377558756633814,0.11077389984825493,0.05239634109162112,0.05239634109162112,False
Qwen__Qwen1.5-7B-Chat,meta-llama__Llama-2-7b-hf,1319,659,-0.01288855193328279,0.02276176024279211,0.035650312176074894,0.035650312176074894,True
Qwen__Qwen1.5-7B-Chat,meta-llama__Meta-Llama-3-70B,1319,659,-0.6368460955269143,-0.7511380880121397,-0.11429199248522537,0.11429199248522537,False
Qwen__Qwen1.5-7B-Chat,meta-llama__Meta-Llama-3-70B-Instruct,1319,659,-0.7225170583775588,-0.7738998482549317,-0.05138278987737299,0.05138278987737299,False
Qwen__Qwen1.5-7B-Chat,meta-llama__Meta-Llama-3-8B,1319,659,-0.3199393479909022,-0.4597875569044006,-0.13984820891349842,0.13984820891349842,False
Qwen__Qwen1.5-7B-Chat,meta-llama__Meta-Llama-3-8B-Instruct,1319,659,-0.5549658832448825,-0.7071320182094082,-0.1521661349645257,0.1521661349645257,False
Qwen__Qwen1.5-7B-Chat,microsoft__Phi-3-mini-4k-instruct,1319,659,-0.6133434420015162,-0.7541729893778453,-0.14082954737632902,0.14082954737632902,False
Qwen__Qwen1.5-7B-Chat,mistralai__Mistral-7B-Instruct-v0.1,1319,659,-0.01061410159211524,0.0015174506828528073,0.012131552274968047,0.012131552274968047,True
Qwen__Qwen1.5-7B-Chat,mistralai__Mistral-7B-Instruct-v0.2,1319,659,-0.26838514025777105,-0.3915022761760243,-0.12311713591825324,0.12311713591825324,False
Qwen__Qwen1.5-7B-Chat,mistralai__Mistral-7B-v0.1,1319,659,-0.23881728582259287,-0.34142640364188165,-0.10260911781928878,0.10260911781928878,False
Qwen__Qwen1.5-7B-Chat,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,-0.4791508718726308,-0.6267071320182094,-0.1475562601455786,0.1475562601455786,False
Qwen__Qwen1.5-7B-Chat,mistralai__Mixtral-8x7B-v0.1,1319,659,-0.444275966641395,-0.6115326251896813,-0.1672566585482863,0.1672566585482863,False
Qwen__Qwen1.5-7B-Chat,tiiuae__falcon-40b,1319,659,-0.08263836239575435,-0.08952959028831563,-0.006891227892561275,0.006891227892561275,False
Qwen__Qwen1.5-7B-Chat,tiiuae__falcon-7b,1319,659,0.08567096285064443,0.12898330804248861,0.04331234519184418,0.04331234519184418,False
deepseek-ai__deepseek-llm-67b-base,google__gemma-2b,1319,659,0.3980288097043215,0.5857359635811836,0.18770715387686215,0.18770715387686215,False
deepseek-ai__deepseek-llm-67b-base,google__gemma-7b,1319,659,0.039423805913570885,0.05614567526555387,0.016721869351982985,0.016721869351982985,False
deepseek-ai__deepseek-llm-67b-base,meta-llama__Llama-2-13b-chat-hf,1319,659,0.41470811220621684,0.6191198786039454,0.2044117663977285,0.2044117663977285,False
deepseek-ai__deepseek-llm-67b-base,meta-llama__Llama-2-13b-hf,1319,659,0.3388931008339651,0.48406676783004554,0.14517366699608042,0.14517366699608042,False
deepseek-ai__deepseek-llm-67b-base,meta-llama__Llama-2-70b-chat-hf,1319,659,0.30022744503411675,0.44461305007587254,0.1443856050417558,0.1443856050417558,False
deepseek-ai__deepseek-llm-67b-base,meta-llama__Llama-2-70b-hf,1319,659,0.026535253980288095,0.05311077389984825,0.026575519919560156,0.026575519919560156,False
deepseek-ai__deepseek-llm-67b-base,meta-llama__Llama-2-7b-chat-hf,1319,659,0.4935557240333586,0.7177541729893778,0.2241984489560192,0.2241984489560192,False
deepseek-ai__deepseek-llm-67b-base,meta-llama__Llama-2-7b-hf,1319,659,0.422289613343442,0.629742033383915,0.20745242004047298,0.20745242004047298,False
deepseek-ai__deepseek-llm-67b-base,meta-llama__Meta-Llama-3-70B,1319,659,-0.20166793025018953,-0.1441578148710167,0.05751011537917283,0.05751011537917283,False
deepseek-ai__deepseek-llm-67b-base,meta-llama__Meta-Llama-3-70B-Instruct,1319,659,-0.287338893100834,-0.1669195751138088,0.12041931798702518,0.12041931798702518,False
deepseek-ai__deepseek-llm-67b-base,meta-llama__Meta-Llama-3-8B,1319,659,0.1152388172858226,0.1471927162367223,0.031953898950899715,0.031953898950899715,False
deepseek-ai__deepseek-llm-67b-base,meta-llama__Meta-Llama-3-8B-Instruct,1319,659,-0.1197877179681577,-0.10015174506828528,0.019635972899872414,0.019635972899872414,False
deepseek-ai__deepseek-llm-67b-base,microsoft__Phi-3-mini-4k-instruct,1319,659,-0.17816527672479152,-0.1471927162367223,0.030972560488069206,0.030972560488069206,False
deepseek-ai__deepseek-llm-67b-base,mistralai__Mistral-7B-Instruct-v0.1,1319,659,0.4245640636846095,0.6084977238239757,0.18393366013936618,0.18393366013936618,False
deepseek-ai__deepseek-llm-67b-base,mistralai__Mistral-7B-Instruct-v0.2,1319,659,0.16679302501895377,0.21547799696509864,0.04868497194614488,0.04868497194614488,False
deepseek-ai__deepseek-llm-67b-base,mistralai__Mistral-7B-v0.1,1319,659,0.19636087945413191,0.26555386949924126,0.06919299004510934,0.06919299004510934,False
deepseek-ai__deepseek-llm-67b-base,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,-0.04397270659590599,-0.019726858877086494,0.024245847718819498,0.024245847718819498,False
deepseek-ai__deepseek-llm-67b-base,mistralai__Mixtral-8x7B-v0.1,1319,659,-0.009097801364670205,-0.004552352048558422,0.004545449316111783,0.004545449316111783,False
deepseek-ai__deepseek-llm-67b-base,tiiuae__falcon-40b,1319,659,0.3525398028809704,0.5174506828528073,0.16491087997183684,0.16491087997183684,False
deepseek-ai__deepseek-llm-67b-base,tiiuae__falcon-7b,1319,659,0.5208491281273692,0.7359635811836115,0.21511445305624233,0.21511445305624233,False
google__gemma-2b,google__gemma-7b,1319,659,-0.35860500379075055,-0.5295902883156297,-0.17098528452487916,0.17098528452487916,False
google__gemma-2b,meta-llama__Llama-2-13b-chat-hf,1319,659,0.016679302501895376,0.03338391502276176,0.016704612520866382,0.016704612520866382,False
google__gemma-2b,meta-llama__Llama-2-13b-hf,1319,659,-0.05913570887035633,-0.10166919575113809,-0.042533486880781755,0.042533486880781755,False
google__gemma-2b,meta-llama__Llama-2-70b-chat-hf,1319,659,-0.0978013646702047,-0.1411229135053111,-0.04332154883510639,0.04332154883510639,False
google__gemma-2b,meta-llama__Llama-2-70b-hf,1319,659,-0.37149355572403336,-0.5326251896813353,-0.16113163395730196,0.16113163395730196,False
google__gemma-2b,meta-llama__Llama-2-7b-chat-hf,1319,659,0.09552691432903715,0.13201820940819423,0.03649129507915708,0.03649129507915708,False
google__gemma-2b,meta-llama__Llama-2-7b-hf,1319,659,0.024260803639120546,0.04400606980273141,0.019745266163610865,0.019745266163610865,False
google__gemma-2b,meta-llama__Meta-Llama-3-70B,1319,659,-0.599696739954511,-0.7298937784522003,-0.13019703849768927,0.13019703849768927,False
google__gemma-2b,meta-llama__Meta-Llama-3-70B-Instruct,1319,659,-0.6853677028051555,-0.7526555386949925,-0.067287835889837,0.067287835889837,False
google__gemma-2b,meta-llama__Meta-Llama-3-8B,1319,659,-0.28278999241849884,-0.4385432473444613,-0.15575325492596248,0.15575325492596248,False
google__gemma-2b,meta-llama__Meta-Llama-3-8B-Instruct,1319,659,-0.5178165276724791,-0.6858877086494689,-0.1680711809769898,0.1680711809769898,False
